4a00000Y5500,Y55,240410-16,0
5b0000Y20370,Y203,240426-27,0
WAS,,21:58
ADS,247,20
FZS,188

580000Y20400,Y204,240425,0
FZS,,22:30
WAS,464

5c0000Y20400,Y204,240428,0
LYS,,20:16
WAS,598

650000Y21240,Y212,240410,0
BJQ,,17:26
SGQ,246,21
CZQ,45,6
HYQ,198,6
ZZQ,106,28
CSQ,39

650000Y21250,Y212,240425,0
BJQ,,17:26
CSQ,695

650000Y21260,Y212,240428,0
BJQ,,17:30
CZQ,308

620000Y21200,Y212,240429,0
CZQ,,22:44
XAY,114,22
BJY,113,6
TSJ,101,8
LXJ,150,5
DSJ,57,6
LZJ,114

780000Y24620,Y246,240425,0
UMW,,13:29
ASW,189,12
GIW,100,41
KLW,181,18
HHQ,376,27
GLF,1225,22
JOF,157

400000Y24810,Y248,240501,0
LYF,,16:29
XFN,458,30
HHQ,793,20
YZW,123,4
KLW,143,8
GIW,174,29
ASW,95,5
UMW,167

400000Y24820,Y248,240506,0
LYF,,16:29
GLF,23,35
XFN,400,30
HHQ,793,20
YZW,123,4
KLW,143,10
GIW,172,29
ASW,95,5
UMW,167

560000Y31160,Y311,240410,0
HZH,,20:45
JBH,174,13
YTG,308,22
WAS,371

560000Y31170,Y311,240426,0
JBH,,23:52
WAS,701

570000Y31600,Y316,240425,0
SRG,,20:25
新塘边,82,9
JBH,99,14
HZH,168,15
ECH,181,3
WHH,57,15
CIH,47,3
HFH,72,26
HAH,76,3
FYH,80

5b0000Y31610,Y316,240427,0
WAS,,17:45
JBH,350,14
HZH,168,15
JXH,60,3
SNH,61

420000Y33150,Y331,240419,0
HAN,,22:42
RXW,605

640000Y33490,Y334,240418,0
DIQ,,16:58
HAN,324

150000Y34940,Y349,240429,0
SHD,,15:02
JZD,137,8
SYT,239,24
CCT,243,14
VBB,205

180000Y35280,Y352,240501,0
YJL,,19:20
DHL,159,8
SBT,620

180000Y352A0,Y352,240506,0
DHL,,22:07
JLL,230,10
CCT,116,24
SBT,240

050000Y354Z0,Y354,240504,0
050000Y354Y0,Y354,240506,0
HRX,,18:15
VBB,598,24
WCB,235,10
JLL,219,30
DHL,249

050000Y35680,Y356,240429,0
HRX,,19:19
DHL,1354,8
YJL,186

640000Y37420,Y374,240420,0
DIQ,,15:30
VFQ,151,6
XFN,358

630000Y38310,Y383,240414,0
GZQ,,14:49
ZJZ,501

710000Y390C0,Y390,240418,0
GBZ,,16:09
XTQ,781

710000Y390B0,Y390,240419,0
GBZ,,16:09
滩头湾,292,20
AOQ,9,20
SYQ,82,10
LDQ,111,25
AEQ,102,20
VFQ,137,30
DIQ,111

560000Y41130,Y411,240425,0
JBH,,05:48
SRG,1312,10
WAS,148

5n0000Y41810,Y418,240413,0
JES,,18:37
LYS,117,19
赣州东,145,35
GZG,8,6
LUQ,222,16
DMQ,144,6
BJQ,161

5n0000Y41820,Y418,240415,0
JES,,18:37
LYS,117,27
赣州东,174,55
GZG,8,7
LUQ,187,18
DMQ,146,10
SZQ,144

780000Y42200,Y422,240427,0
KLW,,07:37
YZW,147,3
HHQ,105,20
LDQ,263,6
XTQ,75,4
ZZQ,43,20
CSQ,55,15
YYQ,90,6
CBN,106,19
WCN,78,27
XUN,181,12
孟庙,160,30
ZZF,208,38
AYF,189,19
HDP,60,6
SJP,161,29
BDP,81,27
FTP,118,37
BJP,22,21
FUP,215,12
SHD,143,20
HLD,90,2
JZD,41,8
SBT,226,34
TLT,41,11
KYT,54,3
CTT,22,2
SPT,41,3
GLT,33,3
CCT,78,31
JLL,140

580000Y42230,Y422,240428,0
FZS,,09:25
ADS,160,8
JVS,46,4
JYS,41,4
WAS,46,6
YTG,150,20
XTG,73,35
WCN,354,27
XUN,181,12
孟庙,160,30
ZZF,208,38
AYF,189,19
HDP,60,6
SJP,161,29
BDP,81,27
FTP,118,37
BJP,22,21
FUP,215,12
SHD,143

120000Y424C0,Y424,240510,0
SBT,,08:08
JZD,211,8
SHD,141,13
FUP,343,36
BJP,217,20
FTP,18,6
BDP,161,6
SJP,86,10
HDP,105,8
AYF,67,12
ZZF,153,27
XUN,261,50
WCN,175,28
ACG,248,4
XTG,50,17
YTG,101,38
WAS,254,6
JYS,46,4
JVS,88,6
ADS,46,10
FZS,219

570000Y42800,Y428,240418,0
JJG,,20:02
FYH,636,5
HSP,520,6
FTP,246

650000Y42810,Y428,240419-21,0
BJQ,,16:28
DMQ,40,6
LUQ,154,15
GZG,173,4
VAG,134,4
XTG,179,30
YTG,128,16
SRG,73,4
JBH,168,66
HZH,158,20
WHH,356,22
HFH,308,23
FYH,196,18
HIK,236,19
YZK,99,34
TAK,55,3
JNK,57,13
ZBK,74,5
WFK,62,4
LCK,75,6
YAK,144

560000Y43110,Y431,240412,0
HZH,,02:03
JBH,168,17
SRG,193,44
WAS,190

470000Y43100,Y431,240414,0
JNK,,19:45
TAK,52,3
YZK,58,10
XCH,137,35
SQF,116,6
ZZF,199,29
LYF,96

470000Y43110,Y431,240418,0
JNK,,19:45
TAK,52,3
LYF,686

470000Y43140,Y431,240429,0
JNK,,19:45
TAK,52,3
LYF,710

470000Y43150,Y431,240505,0
JNK,,19:45
TAK,52,3
XCH,205,49
LYF,456

480000Y43200,Y432,240410,0
XCH,,16:10
LVK,184,51
HDP,651

580000Y43410,Y434,240425,0
FZS,,22:00
YEG,1014,5
ZZQ,257,20
XTQ,25,6
LDQ,77,6
HHQ,288,30
RDQ,132

5b0000Y43600,Y436,240416,0
WAS,,23:30
YTG,330

400000Y45150,Y451,240415,0
400000Y45160,Y451,240419,0
LYF,,19:30
XAY,348,19
RXW,437,40
NCW,105,2
NIW,41,3
CMW,131

260000Y45210,Y452,240417,0
HDP,,16:42
SHD,866,20
SZD,44,2
HLD,44,2
JZD,41,8
GBD,42,3
SYT,216,8
LYT,43,3
AST,18,3
DQT,53,4
GXT,20,3
XYT,21,20
PLT,65,4
JZT,36,3
DLT,34

260000Y45220,Y452,240423,0
HDP,,16:42
SJP,161,29
BJP,285,21
SHD,370,20
SZD,44,2
HLD,44,13
JZD,30,8
GBD,81,3
PVD,34,3
HCT,60,3
AST,26,3
LYT,18,3
SYT,59,28
FET,55

380000Y45240,Y452,240427,0
JOF,,20:41
XXF,51,30
LVK,373,6
LCK,187

120000Y454D0,Y454,240411,0
FET,,19:56
SYT,58,24
LYT,43,3
AST,18,4
HCT,28,3
PVD,67,4
GBD,58,3
JZD,89,8
HLD,36,3
SZD,46,3
SHD,49,35
TJP,245,37
FYH,693,19
JJG,362,4
YTG,329

630000Y45640,Y456,240417,0
GZQ,,11:33
SGQ,166,6
CZQ,105,6
HYQ,103,6
ZZQ,96,34
XTQ,25,6
LDQ,88,6
HHQ,373,40
JIQ,107,6
DIQ,134,16
VFQ,194,10
XFN,400

5b0000Y45600,Y456,240418,0
WAS,,11:42
MCN,864,26
XUN,170,55
XAY,602,45
QUY,172,34
PIJ,184,8
ZWJ,313,15
YIJ,235

570000Y45720,Y457,240501,0
YTG,,19:05
CZQ,751

710000Y46600,Y466,240426,0
ZJZ,,14:40
YLZ,170,25
LZZ,295,30
GBZ,336,29
滩头湾,318,3
AOQ,9,27
HYQ,129,20
ZZQ,85,21
PXG,60,5
XUG,92,6
YTG,209,16
GXG,16,9
SRG,67,5
JBH,188,16
HZH,182,22
SNH,330,24
封浜,32,39
SZH,45,5
WXH,28,5
CZH,40,16
ZJH,44,5
NJH,152

420000Y47440,Y474,240426-27,0
HAN,,20:50
XFN,250,22
NFF,107,7
BFF,89,15
GLF,92,20
GXF,48,4
ZZF,58,18
XXF,79,4
HAF,40,23
AYF,30

640000Y48610,Y486,240411,0
HHQ,,10:48
HAN,595

420000Y48810,Y488,240412,0
HAN,,20:50
XUN,482

710000Y49240,Y492,240414,0
ZJZ,,11:20
GZQ,650,45
LYS,635

710000Y49250,Y492,240426,0
ZJZ,,11:20
GZQ,650,45
GZG,455

570000Y49300,Y493,240427,0
GZG,,06:52
LYS,158

330000Y49700,Y497,240413,0
NDC,,22:47
BTC,113,15
ALY,230,20
XFN,1026

430000Y54420,Y544,240425,0
XHY,,23:50
AKY,270,30
ZEY,94,11
XAY,130

150000Y551B0,Y551,240425,0
SHD,,09:50
XCD,71,2
HLD,18,3
JZD,41,8
SYT,185,12
CCT,218,37
JLL,126,14
DHL,254,10
YJL,221

180000Y55240,Y552,240427,0
YJL,,12:10
DHL,149,10
JLL,231,15
CCT,103,24
SYT,330,27
JZD,152,8
HLD,36,3
XCD,17,3
SHD,78

4a0000Y57100,Y571,240413,0
4a0000Y57120,Y571,240426,0
YWY,,11:30
AKY,346

430000Y57200,Y572,240410,0
AKY,,09:50
CAY,142,10
YWY,228

4a0000Y57510,Y575,240425,0
YWY,,16:05
LIY,185,40
WNY,21

420000Y59230,Y592,240429,0
ESN,,19:20
HAN,141,8
XFN,160,22
XUN,171,33
ZDN,60,12
溧河,53,13
PEN,72

390000Y59420,Y594,240425-29,0
PEN,,18:55
LON,67,8
ZDN,39,3
XUN,59,19
XFN,179,31
HAN,193,32
ESN,188

420000Y598C0,Y598,240428

850000Y667C0,Y667
LZJ,,17:53
ZYJ,337,6
JGJ,129,9
DHJ,240

8b0000Y66911,Y669,240411|13|15-18|20|22-24|26-0510
DHJ,,20:35
JGJ,202,9
ZYJ,113,6
LAJ,320,2
LZJ,12

010000Y67110,Y671,240425,0
VBB,,20:00
MVX,1427

010000Y67120,Y671,240430,0
VBB,,20:00
QHX,208,12
JGX,400,30
TXX,416,22
MVX,339

010000Y671X0,Y671,240502,0
VBB,,20:00
QHX,197,23
JGX,400,30
TXX,416,22
MVX,339

040000Y672M0,Y672,240427,0
MVX,,19:15
YEX,947,14
HRX,409

040000Y672O0,Y672,240502,0
040000Y672N0,Y672,240504,0
MVX,,19:15
TXX,217,8
JGX,236,99
YEX,387,14
HRX,409

5k0000Y70103,Y701
SXH,,08:53
JSH,61,12
JXH,13

560000Y70203,Y702
JXH,,18:10
JSH,13,11
SXH,64

800000Y75202,Y752
KMM,,21:28
LHM,582

8c0000Y75406,Y754,240410
LHM,,20:20
KMM,552

8c0000Y75407,Y754,240411-0510
LHM,,19:35
KMM,596

800000Y7560H,Y756,240428-0505
KMM,,22:00
LHM,594

8c0000Y7580G,Y758,240430-0506
LHM,,22:00
KMM,642

8c0000Y76108,Y761,240410
DKM,,15:00
HQM,175,5
LHM,43

8c0000Y76109,Y761,240411-0510
DKM,,14:12
HQM,212,6
LHM,57

8c0000Y76209,Y762,240410
LHM,,09:15
HQM,21,6
DKM,204

8c0000Y7620A,Y762,240411-0510
LHM,,09:15
HQM,21,4
DKM,216

800000Y764B0,Y764,240410,0
KMM,,22:00
DKM,167,10
LXM,453

8c0000Y76670,Y766,240415,0
LXM,,19:55
DKM,135,10
KMM,483

840000Y76850,Y768,240417,0
ENM,,21:40
AXM,441,10
KOM,50,6
KMM,23

840000Y76860,Y768,240427,0
ENM,,21:40
KOM,501,6
KMM,23

840000Y7720F,Y772,240430-0506
ENM,,20:00
KMM,278,22
DKM,361,27
LHM,162

8c0000Y7740G,Y774,240429-0506
LHM,,19:02
DKM,202,31
KMM,355,30
ENM,294

8c0000Y77630,Y776,240411,0
BAM,,22:40
DKM,271,10
LHM,301

530000Y77600,Y776,240426,0
UAH,,18:30
HFH,91,29
WHH,153,19
HZH,257,20
JXH,60,4
SNH,57

8c0000Y77830,Y778,240414,0
HQM,,19:46
DKM,159,30
KMM,349,26
KOM,23,10
AXM,50,7
ENM,218

5a0000Y78210,Y782,240425,0
RZH,,19:12
JBH,315

490000Y78200,Y782,240427,0
490000Y78210,Y782,240503,0
YAK,,22:15
JNK,456

490000Y78660,Y786,240412,0
490000Y78670,Y786,240416,0
YAK,,22:15
JNK,456

650000Y83010,Y830,240413,0
BJQ,,10:06
GZQ,69

640000Y83110,Y831,240410,0
LBA,,07:05
CSQ,331,20
SSQ,89

770000Y85100,Y851,240420,0
RXW,,09:34
CXW,167

420000Y85420,Y854,240425,0
ESN,,19:20
HAN,224

620000Y86300,Y863,240413,0
CSQ,,21:49
BJQ,687

620000Y86320,Y866,240425,0
CSQ,,08:36
ZZQ,42,6
LLG,28,4
YOG,73,5
CNG,62,4
YAG,36

620000Y86310,Y863,240428,0
CSQ,,21:49
SZQ,701

620000Y86500,Y865,240427,0
YAG,,13:50
CNG,34,5
YOG,42,5
LLG,83,4
ZZQ,28,16
CSQ,50

620000Y88510,Y885,240412,0
YAG,,20:19
HYQ,190,38
BJQ,549

620000Y88520,Y885,240425,0
620000Y88530,Y885,240427,0
YAG,,20:19
SZQ,791

950000Y90260,Y902,240411,0
YMR,,20:00
KTR,344,2
WAR,139,20
TFR,114,6
KLR,201

940000Y904B0,Y904,240415,0
KCR,,23:30
KLR,159,26
TFR,225,20
WAR,110

940000Y90570,Y905,240412,0
KLR,,22:00
KCR,159,6
ASR,134,8
ATR,303,20
KSR,149

940000Y90640,Y906,240414,0
KSR,,23:00
ASR,367,8
KCR,165

940000Y91100,Y911,240428,0
KCR,,23:50
ASR,178,10
ATR,245,20
KSR,216

930000Y91250,Y912,240427,0
WAR,,22:50
TFR,116,8
KLR,252,25
KCR,159

940000Y91510,Y915,240501,0
KSR,,23:59
VTR,451

940000Y91520,Y915,240504,0
RQR,,14:00
KLR,265

930000Y915G0,Y915,240506,0
TFR,,17:00
WAR,105

940000Y918D0,Y918,240503,0
VTR,,10:00
QMR,398,12
RQR,182

940000Y918E0,Y918,240504,0
940000Y918F0,Y918,240505,0
KLR,,16:20
TFR,231

950000Y93230,Y932,240410,0
YMR,,20:00
KTR,344,2
WAR,139,20
TFR,114,6
KLR,201,20
KCR,159

940000Y93570,Y935,240411,0
KCR,,22:30
ASR,258,10
ATR,312,20
KSR,149

940000Y93580,Y935,240415,0
KSR,,23:00
VTR,281,20
QMR,348,12
RQR,184

940000Y935A0,Y935,240417,0
KLR,,16:20
TFR,231,6
WAR,114

940000Y935D0,Y935,240427,0
RQR,,22:20
KLR,269,25
TFR,208,15
WAR,105

940000Y935C0,Y938,240427,0
KSR,,22:20
VTR,321,20
QMR,348,12
RQR,184

940000Y938K0,Y938,240417,0
KLR,,16:20
TFR,231,6
WAR,114

930000Y941C0,Y941,240428,0
WAR,,23:33
YMR,512

950000Y94230,Y942,240430,0
YMR,,20:00
KTR,344,2
WAR,139,20
TFR,114,6
KLR,201

940000Y944A0,Y944,240504,0
KCR,,23:30
KLR,159,26
TFR,225,20
WAR,110

940000Y94580,Y945,240501,0
KLR,,21:30
KCR,160,6
ASR,150,8
ATR,249,20
KSR,216

940000Y94630,Y946,240503,0
KSR,,22:20
ASR,407,8
KCR,165

940000Y95490,Y954,240427,0
KSR,,22:20
ASR,408,8
KCR,150,8
KLR,162,20
TFR,191,10
WAR,100

940000Y95560,Y955,240425,0
KLR,,22:00
KCR,159,6
ASR,134,8
ATR,258,174
KSR,40

880000Y9710D,Y971,!240507-09
XNO,,23:10
GRO,360,25
LSO,864

880000Y9720C,Y972,!240508-09
LSO,,08:30
NQO,257,6
GRO,588,25
XNO,414

24000014612C,1461
BJP,,11:56
LFP,52,3
TXP,50,6
QXP,52,3
BZP,44,9
WUP,34,3
DZP,25,6
YCK,43,3
JNK,50,11
TAK,47,4
CYK,25,9
YZK,35,3
XCH,122,22
OXH,47,3
BBH,60,4
NJH,125,8
CZH,80,14
WXH,27,4
SZH,28,4
SHH,64

550000146203,1462
SHH,,12:15
KSH,37,4
SZH,24,5
WXH,28,4
CZH,27,4
NJH,90,14
CUH,38,9
MGH,46,3
BBH,68,5
OXH,56,5
XCH,82,11
TXK,94,10
JNK,144,8
DZP,174,6
QXP,83,20
JHP,33,54
TXP,48,3
YBP,21,2
LFP,22,3
BJP,66

27000015511U,1551,!240417|0509
TYV,,12:10
YCV,21,3
YSV,138,3
WVV,32,3
CBF,116,14
CZF,15,6
JCF,99,4
JOF,77,4
XXF,50,20
ZZF,57,30
KFF,47,3
SQF,84,7
XCH,96,8
PIU,68,4
VIH,25,4
DQH,32,4
UIH,27,9
UKH,29

480000155202,1552
UKH,,08:21
UIH,28,6
DQH,25,5
VIH,32,4
PIU,22,6
XCH,62,15
KOH,33,4
DKH,21,3
IXH,47,4
SQF,17,5
NLF,27,4
MQF,14,5
LKF,22,5
KFF,31,7
ZZF,48,23
XXF,59,18
JOF,51,4
JCF,83,5
GPF,45,5
CZF,53,12
CBF,19,32
QVV,89,2
WVV,26,2
YCV,181,4
TYV,25

330000263525,2635
HHC,,22:13
BDC,90,4
BTC,17,6
LHC,133,6
WVC,88,6
HMJ,43,4
QQJ,33,5
YIJ,42,12
QTJ,67,3
VNJ,40,3
ZWJ,57,8
JTJ,119,3
BXJ,100,3
LZJ,135

8500002636A1,2636
LZJ,,16:15
BXJ,92,3
ZWJ,246,18
YIJ,175,13
QQJ,36,5
HMJ,39,6
WVC,37,4
LHC,93,6
WQC,65,2
BTC,70,14
BDC,15,4
SLC,28,2
HHC,63

020000401601,4016
JMB,,07:05
长发屯,25,2
MGB,34,3
HNB,22

020000401707,4017
HNB,,09:28
MGB,22,11
申家店,18,6
长发屯,20,2
JMB,19

02000040180A,4018,240410-13
02000040180B,4018,240414-0510
JMB,,19:39
HNB,66

020000401901,4019,!240415
HNB,,19:20
MGB,22,2
申家店,18,11
JMB,32

030000405107,4051
MDB,,13:35
HIB,15,2
CHB,15,3
ZUB,24,2
BNB,27,2
CSB,13,2
XDB,12,2
LKB,19,5
KAB,32,6
XMB,9,2
MAB,7,2
QIB,12,10
DDB,31,2
JXB,17

030000405207,4052
JXB,,06:58
DDB,15,2
QIB,30,2
MAB,12,10
XMB,8,2
KAB,9,2
LKB,32,5
XDB,19,2
CSB,12,2
BNB,14,2
ZUB,28,2
CHB,24,3
HIB,14,2
MDB,20

010000405303,4053
VBB,,06:02
HUB,32,2
SRB,31,2
BKB,11,19
XZB,12,3
WFB,13,2
SHB,16

010000405402,4054
SHB,,15:28
XZB,22,2
BKB,12,2
KJB,25,3
OJB,12,2
HUB,15,2
VBB,43

030000406101,4061,240410-19
030000406102,4061,240420-0510
DJB,,06:46
OTB,16,2
NAB,22,2
WDB,11,2
MDB,27

030000406200,4062,240410-19
030000406201,4062,240420-0510
MDB,,05:03
DJB,63

030000406300,4063,240410-20
030000406301,4063,240421-0510
DJB,,08:25
OTB,16,2
LNB,12,2
NAB,13,15
MDB,35

030000406400,4064,240410-20
030000406401,4064,240421-0510
MDB,,06:19
WDB,24,2
NAB,11,2
LNB,13,6
OTB,12,3
DJB,16

030000406500,4065,240410-14
DJB,,10:40
OTB,16,2
NAB,22,3
MDB,35

030000406600,4066,240410-19
030000406601,4066,240420-0510
MDB,,08:41
WDB,24,2
NAB,11,2
OTB,22,2
DJB,16

030000406700,4067,240410-19
030000406701,4067,240420-0510
DJB,,13:03
OTB,16,2
NAB,22,2
MDB,35

030000406800,4068,240410-14
MDB,,10:59
WDB,24,12
NAB,11,2
OTB,9,2
DJB,24

030000406900,4069,240410-20
DGB,,15:38
DJB,30,4
OTB,16,3
LNB,12,2
NAB,13,2
MDB,35

030000406901,4069,240421-0510
DJB,,16:12
OTB,16,3
LNB,12,2
NAB,13,2
MDB,35

030000407000,4070,240410-20
MDB,,12:36
NAB,32,3
OTB,35,2
DJB,16,4
DGB,32

030000407001,4070,240421-0510
MDB,,12:36
NAB,32,3
OTB,35,2
DJB,16

030000407100,4071,240410-19
030000407101,4071,240420-0510
DJB,,18:51
OTB,16,9
NAB,22,2
MDB,35

030000407200,4072,240410-19
030000407201,4072,240420-0510
MDB,,16:36
WDB,24,12
NAB,11,3
LNB,13,2
OTB,12,2
DJB,16

030000407300,4073,240410-20
030000407301,4073,240421-0510
DJB,,20:08
NAB,35,2
MDB,35

030000407400,4074,240410-20
MDB,,18:18
WDB,22,18:40
NAB,10,3
DJB,35

030000407401,4074,240421-0510
MDB,,18:18
NAB,32,3
DJB,35

04000040810O,4081,240410-11
QHX,,16:50
高头,9,2
THX,19,2
FYX,28,27
FHX,28,2
YAX,27,3
KSB,43,3
KOB,27,3
BAB,23

04000040810P,4081,240412-0510
QHX,,16:50
THX,30,2
FYX,28,27
YAX,57,3
KSB,43,3
KOB,27,3
BAB,23

01000040820E,4082,240410-12
BAB,,05:25
KOB,23,4
KSB,31,5
古城,14,2
YAX,27,6
FHX,27,2
FYX,28,2
THX,22,3
FTX,12,2
高头,9,2
QHX,11

01000040820F,4082,240413-0510
BAB,,05:25
KOB,23,4
KSB,31,5
YAX,43,6
FYX,57,2
THX,22,3
QHX,36

04000040850G,4085
TLX,,15:05
PYX,20,2
JQX,19,3
DXX,13,2
TCX,12,2
SFX,16,5
YSX,16,2
QHX,18

04000040860K,4086
QHX,,10:03
SFX,28,2
TCX,13,3
DXX,12,2
JQX,13,2
PYX,21,2
TLX,24

04000040950X,4095
SFX,,08:50
YSX,15,2
QHX,23

05000041680C,4168
MRX,,06:03
DRX,64,3
GEX,79,6
YEX,53,10
TEX,25,12
KDX,72,4
WHX,78,18
牧原,28,5
YKX,45,8
HRX,69

05000041700A,4170
HRX,,12:29
DYX,55,2
YKX,18,9
WHX,83,5
KDX,74,4
TEX,74,5
YEX,28,6
GEX,45,8
DRX,67,6
MRX,67

030000417136,4171
MDB,,07:45
CHB,25,2
ZUB,26,2
BNB,30,2
CSB,13,2
XDB,12,3
LKB,19,5
GZB,11,6
BLB,108,9
HNB,79,7
MGB,22,8
JMB,60,52
