8000000Y2690,Y26,250415,0
8000000Y26A0,Y26,250527,0
8000000Y26B0,Y26,250617,0
TFR,,18:57
DHR,647

9200000Y3640,Y36,250619,0
9200000Y3650,Y36,250622,0
9200000Y3660,Y36,250625,0
9200000Y3670,Y36,250627,0
9200000Y3680,Y36,250703,0
HMR,,00:40
DHR,304

9200000Y3690,Y36,250706,0
HMR,,00:40
DHR,298

8g00000Y4100,Y41,250423,0
INJ,,23:34
LZJ,284

4100000Y4510,Y45,250603,0
HYY,,10:55
LYY,90,6
HOY,130,6
CGY,18,3
XQY,46,3
HQY,62,3
AKY,39,8
CAY,134,6
PEY,102,3
VLY,51,3
YWY,69,5
ODY,111,18
HSP,418,39
DZP,63

6200000Y5690,Y56,250422,0
CSQ,,21:00
XAY,1156,48
PIJ,390,8
GUJ,92,4
ZWJ,217,15
YIJ,191,15
QQJ,36,3
HMJ,38,11
WVC,37,6
FMC,118,6
BTC,172

6200000Y56A0,Y56,250427,0
CSQ,,21:00
YYQ,123,6
WCN,159,31
XUN,204,34
小林,36,12
南阳西,111,28
ONY,129,4
XAY,279,48
XYY,29

6300000Y5630,Y56,250604,0
GZQ,,11:36
SGQ,163,6
CZQ,105,6
HYQ,103,6
ZZQ,96,20
CSQ,49,10
YYQ,123,6
WCN,159,31
XUN,204,34
小林,36,12
南阳西,111,28
新丰镇,272,56
XAY,84

6200000Y56B0,Y56,250606,0
HYQ,,18:05
ZZQ,96,20
CSQ,49,10
YYQ,123,6
WCN,159,31
XUN,204,34
XAY,599,48
BJY,193,16
LZJ,519,22
HMR,1102

6300000Y5640,Y56,250615,0
GZQ,,11:36
SGQ,163,6
CZQ,105,6
HYQ,103,6
ZZQ,96,20
CSQ,49,10
YYQ,123,6
WCN,159,31
XUN,204,34
小林,36,12
南阳西,111,15
ZPF,18,10
新丰镇,257,56
XAY,84,48
BJY,193,16
TSJ,130,10
LZJ,379,22
WWJ,204,15
ZYJ,182,8
JQJ,164,3
JGJ,20,15
SHJ,110,13
DHR,100,8
哈密东,176,8
HMR,20

6300000Y5650,Y56,250625,0
GZQ,,11:36
YTQ,58,3
SGQ,102,6
CZQ,105,6
HYQ,103,6
ZZQ,96,20
CSQ,49,10
YYQ,123,6
WCN,159,31
XUN,204,34
小林,36,12
南阳西,111,28
新丰镇,272,56
XAY,84,48
BJY,193,16
TSJ,130,10
LZJ,379,22
HSO,85,24
XNO,77

4100000Y5720,Y57,250531,0
XAY,,17:04
XYY,29,4
BJY,160,16
TSJ,130,10
LZJ,379,22
WWJ,204,15
ZYJ,182,8
JQJ,164,3
JGJ,20,15
SHJ,110,13
DHR,100,8
哈密东,242,20
TFR,284,8
WAR,115

4100000Y5710,Y57,250606,0
XAY,,17:04
BJY,193,16
TSJ,130,10
LZJ,379,22
HSO,85,24
XNO,87

8500000Y5880,Y58,250423,0
LZJ,,23:28
TSJ,337,6
BJY,156,6
XAY,157,13
XUN,622,25
WCN,216,35
YYQ,155,4
CSQ,89,8
ZZQ,38,26
HYQ,95,6
CZQ,100,6
SGQ,103

8500000Y5890,Y55,250514-15,0
LZJ,,23:28
TSJ,337,6
BJY,156,6
XAY,157,13
新丰镇,57,42
ZPF,253,11
南阳西,20,22
THF,51,4
XUN,162,25
WCN,216,35
CBN,86,5
YYQ,64,4
CSQ,89,8
ZZQ,38,26
HYQ,95,6
CZQ,100,6
SGQ,103,6
GZQ,158

8800000Y5830,Y55,250611,0
XNO,,18:00
LZJ,311,17
TSJ,337,6
BJY,156,6
XAY,157,13
新丰镇,57,42
南阳西,275,31
XUN,217,25
WCN,216,35
YYQ,155,4
CSQ,89,8
ZZQ,38,26
HYQ,95,6
CZQ,100,6
SGQ,103,6
GZQ,158

8500000Y58A0,Y55,250616,0
LZJ,,23:28
TSJ,337,6
BJY,156,6
XAY,157,13
新丰镇,57,42
南阳西,275,31
XUN,217,25
WCN,216,35
YYQ,155,4
CSQ,89,8
ZZQ,38,26
HYQ,95,6
CZQ,100,6
SGQ,103,6
YDQ,54,3
GZQ,101

9300000Y5810,Y55,250629,0
WAR,,18:40
TFR,175,6
DHR,645,6
SHJ,143,7
JGJ,109,8
JQJ,20,8
ZYJ,138,6
WWJ,187,8
LZJ,245,17
TSJ,337,6
BJY,156,6
XAY,157,13
新丰镇,57,42
ZPF,253,10
南阳西,20,23
XUN,217,25
WCN,197,33
YYQ,176,5
CSQ,89,8
ZZQ,38,25
HYQ,91,6
CZQ,134,6
SGQ,103,6
GBA,170

8500000Y58B0,Y55,250709,0
LZJ,,23:28
TSJ,337,6
BJY,156,6
XAY,157,23
新丰镇,31,31
南阳西,302,31
XUN,217,25
WCN,197,33
YYQ,176,5
CSQ,89,8
ZZQ,38,25
HYQ,91,6
CZQ,134,6
SGQ,103,6
YTQ,100,4
GBA,66

8600000Y5800,Y55,250621,0
ZYJ,,15:51
LZJ,440,17
BJY,499,6
XAY,157,13
XUN,622,25
WCN,216,35
CBN,86,5
YYQ,64,4
CSQ,89,8
ZZQ,38,26
HYQ,95

7800000Y5950,Y59,250422,0
KLW,,20:48
KMM,711

7800000Y6010,Y60,250430-0501,0
ASW,,00:52
CSQ,1044,8
YYQ,131,5
WCN,209,26
ZZF,473

5700000Y6230,Y62,250422,0
PXG,,20:45
YEG,41,4
XUG,34,6
ZSG,45,3
FCG,18,3
XTG,43,23
ACG,57,3
JJG,64,6
HFH,614,31
FYH,189,16
SPF,130,4
UCK,169,6
HSP,113,14
RMP,106,7
BJP,119,24
FUP,95,21
SHD,177

4900000Y6200,Y62,250425,0
CEK,,14:12
LCK,16,7
WFK,78,5
ZBK,62,6
JAK,69,10
UCK,174,31
VBB,135

4700000Y6200,Y62,250428,0
JNK,,19:09
UCK,121,44
BJP,359,24
SHD,293,24
SZD,45,3
HLD,48,3
JZD,40,8
GBD,42,25
PVD,24,2
HCT,70,3
AST,26,3
LYT,18,3
SYT,49

1100000Y64L0,Y64,250411,0
CCT,,18:42
GLT,38,3
SPT,36,3
KYT,50,3
SYT,84,32
LYT,43,3
AST,18,3
HCT,26,3
PVD,54,3
JZD,73,8
SHD,140,33
TJP,245,37
RMP,83,2
HSP,123,13
UCK,116,15
FYH,341,19
MCN,175,33
JJG,154

1200000Y6440,Y64,250502,0
SBT,,22:12
JZD,237,11
SHD,168

1200000Y6430,Y64,250505,0
SBT,,22:12
SHD,416

0100000Y64G0,Y64,250510,0
VBB,,13:51
SPT,369

1200000Y6460,Y64,250516,0
SBT,,22:12
SHD,416

0100000Y64I0,Y64,250531,0
VBB,,13:51
CCT,268,8
SPT,93

0100000Y64J0,Y64,250610,0
0100000Y64K0,Y64,250618,0
VBB,,13:51
CCT,268,8
SPT,100

1200000Y6470,Y64,250623,0
SBT,,22:12
SHD,448

1200000Y6480,Y61,250702,0
SBT,,22:12
SPF,1296,5
WCN,441,25
YYQ,139

1200000Y6490,Y64,250704,0
SBT,,22:12
SHD,416

1200000Y64A0,Y64,250705-06,0
SBT,,22:12
JZD,254,8
SHD,154,30
TJP,245,37
RMP,83,2
HSP,119,8
UCK,107,26
HIK,110,27
梁堤头,50,15
SPF,21,5
FYH,109,25
KCN,97,5
MCN,78,9
WCN,118,25
CBN,77

9300000Y6500,Y65,250421,0
TFR,,13:24
WAR,115

9300000Y6510,Y65,250425,0
TFR,,13:16
WAR,123

3800000Y6550,Y65,250427,0
ZZF,,18:55
LYF,105,20
SMF,41,10
XAY,342,6
BJY,127,16
TSJ,111,6
TFR,317,8
WAR,115

4100000Y6600,Y66,250414,0
XAY,,00:42
LYF,390

9200000Y6610,Y66,250512,0
HMR,,17:30
TSJ,62,6
BJY,199,6
XAY,118,41
SXF,248,21
LYF,121,16
ZZF,92

9300000Y6610,Y66,250529,0
WAR,,07:40
TFR,131,6
哈密东,363,35
DHR,296,8
JGJ,211,8
ZYJ,148,6
WWJ,191,15
LZJ,247,21
ZWJ,413,15
GUJ,243

9200000Y6620,Y66,250605,0
HMR,,17:30
LZJ,1066,26
TSJ,410,6
BJY,199,6
XAY,118,41
SXF,248,21
LYF,121,16
ZZF,92

9200000Y6630,Y66,250611,0
HMR,,17:30
DHR,241,8
LZJ,817,26
TSJ,410,6
BJY,199,6
XAY,118,41
SXF,248,21
LYF,121,16
ZZF,92

9200000Y6640,Y66,250614,0
HMR,,17:30
哈密东,22,8
DHR,211,6
JGJ,213,8
ZYJ,148,6
WWJ,191,15
LZJ,238,26
TSJ,410,6
BJY,199,6
XAY,118

9200000Y6650,Y66,250626,0
HMR,,17:30
XAY,391,41
SXF,248,21
LYF,121,16
ZZF,92

9300000Y6630,Y66,250703,0
WAR,,10:50
TFR,113,6
DHR,487,6
SHJ,126,5
JGJ,117,8
JQJ,20,3
ZYJ,125,6
SDJ,34,5
JCJ,80,6
WWJ,66,15
LAJ,237,25
LZJ,12

9200000Y6660,Y66,250708,0
HMR,,17:10
LZJ,1086,26
TSJ,410,6
BJY,199,6
XAY,118,41
SXF,248,21
LYF,121,16
ZZF,92

9200000Y6670,Y66,250714,0
HMR,,17:10
LZJ,1086,26
TSJ,410,6
BJY,199,6
XAY,118,41
SXF,248,21
LYF,121,16
ZZF,109

5f00000Y7610,Y76,250413,0
UTH,,10:59
NJH,190

3900000Y7820,Y78,250410,0
XUN,,15:52
WHH,647,17
NJH,188,5
UTH,142

3900000Y7830,Y78,250420,0
XUN,,16:52
HKH,928

4100000Y8610,Y86,250415,0
CAY,,23:33
TYV,800

7600000Y8600,Y86,250527,0
CMW,,09:47
LFV,1372

3800000Y9200,Y92,250618,0
ZZF,,12:43
XCH,277,20
CEK,734

4900000Y9450,Y94,250619,0
CEK,,15:20
ZZF,1001

4200000Y9600,Y96,250413,0
DYN,,23:10
CAY,592

570000Y101L0,Y101,250410,0
570000Y101M0,Y101,250414,0
JJG,,16:44
XTG,109,27
VAG,132,12
赣州东,126,16
GZG,8,16
LUQ,219,16
DMQ,157

570000Y101N0,Y101,250420,0
JJG,,16:44
BJQ,972

570000Y101O0,Y101,250422,0
YTG,,17:00
XTG,85,35
VAG,132,12
赣州东,126,16
GZG,8,16
LUQ,219,16
DMQ,157

650000Y102C0,Y102,250415,0
BJQ,,21:03
GZG,572

250000Y10200,Y102,250604,0
DZP,,23:40
SHD,960

120000Y10200,Y102,250616,0
SBT,,22:12
VBB,395

150000Y103V0,Y103,250427,0
SHD,,16:02
JZD,132,18
SBT,195,25
CCT,204,8
VBB,183

150000Y103X0,Y103,250428,0
SHD,,16:02
VBB,765

150000Y103F0,Y103,250512,0
PVD,,18:15
SBT,212,25
CCT,204,8
VBB,183

150000Y103Z0,Y103,250513,0
PVD,,18:15
VBB,632

150000Y103W0,Y103,250516,0
SHD,,16:02
VBB,765

150000Y103Y0,Y103,250517,0
PVD,,18:15
SBT,212,25
CCT,204,8
VBB,183

150000Y10320,Y103,250526,0
150000Y10300,Y103,250528,0
SHD,,16:02
VBB,765

150000Y10350,Y103,250529,0
SHD,,16:02
JZD,132,9
SBT,204,25
CCT,204,8
VBB,183

150000Y10340,Y103,250601,0
150000Y103B0,Y103,250602,0
SHD,,16:02
VBB,765

150000Y10370,Y103,250605,0
SHD,,13:41
VBB,354

150000Y10330,Y103,250606,0
150000Y10360,Y103,250608,0
SHD,,16:02
VBB,765

150000Y10380,Y103,250611,0
PVD,,18:15
SBT,212,25
CCT,204,8
VBB,183

150000Y10390,Y103,250612,0
SHD,,16:02
JZD,132,9
SBT,204,25
CCT,204,8
VBB,183

150000Y103A0,Y103,250614,0
PVD,,18:15
SBT,212,25
CCT,204,8
VBB,183

120000Y103K0,Y103,250615,0
SBT,,22:12
CCT,204,8
VBB,183

150000Y103D0,Y103,250617,0
SHD,,16:02
VBB,765

150000Y103C0,Y103,250623,0
SHD,,16:02
JZD,132,9
SBT,204,25
CCT,204,8
VBB,183

150000Y103G0,Y103,250624,0
150000Y103E0,Y103,250625,0
SHD,,16:02
VBB,765

150000Y103H0,Y103,250627,0
PVD,,18:15
SBT,212,25
CCT,204,8
VBB,183

150000Y103L0,Y103,250628,0
SHD,,16:02
JZD,132,9
SBT,204,25
CCT,204,8
VBB,183

180000Y10400,Y104,250428,0
180000Y104W0,Y104,250502,0
DHL,,18:25
JLL,217,8
CCT,172,22
SBT,211

180000Y10440,Y104,250514,0
180000Y104V0,Y104,250518,0
DHL,,18:25
SBT,630

180000Y104Z0,Y104,250520,0
YJL,,14:56
DHL,149,60
JLL,217,8
CCT,172,22
SBT,211

180000Y10410,Y104,250523,0
DHL,,18:25
SBT,630

110000Y10400,Y104,250527,0
CCT,,01:24
SBT,211

180000Y10470,Y104,250529,0
DHL,,18:25
JLL,217,8
CCT,172,22
SBT,211

180000Y104X0,Y104,250531,0
YJL,,14:40
DHL,165,60
SBT,630

180000Y104Y0,Y104,250604,0
DHL,,18:25
JLL,217,8
CCT,172,22
SBT,211

570000Y104V0,Y101,250608,0
JGG,,19:05
BJQ,831

180000Y10430,Y104,250611,0
180000Y10480,Y104,250615,0
180000Y104F0,Y104,250616,0
180000Y10420,Y104,250619,0
DHL,,18:25
JLL,217,8
CCT,172,22
SBT,211

180000Y104D0,Y104,250621,0
DHL,,18:25
SBT,630

180000Y10490,Y104,250623,0
DHL,,18:25
SHD,1141

180000Y10460,Y104,250624,0
YJL,,15:15
DHL,162,28
SBT,630

180000Y104C0,Y104,250627,0
DHL,,18:25
SBT,630

180000Y10450,Y104,250628,0
DHL,,18:25
JLL,217,8
CCT,172,22
SBT,211

180000Y104E0,Y104,250704,0
180000Y104A0,Y104,250705,0
DHL,,18:25
JLL,217,8
CCT,172,22
SBT,222

570000Y11180,Y111,250413,0
YTG,,11:28
BJQ,1012

570000Y11190,Y111,250418,0
GZG,,18:53
BJQ,567

570000Y111A0,Y111,250420,0
YTG,,11:28
XTG,103,26
VAG,134,18
赣州东,135,15
GZG,8,6
DNG,198,19
LUQ,76,16
DMQ,184,6
BJQ,188

650000Y11270,Y112,250417,0
BJQ,,16:28
JJG,863

570000Y11240,Y112,250420,0
JGG,,22:20
QEH,691

650000Y11620,Y116,250418,0
650000Y11630,Y116,250422,0
BJQ,,12:02
GZQ,99

780000Y121B0,Y121,250416,0
ASW,,19:22
UMW,171,20
XWM,97,15
QJM,69,6
KMM,180

620000Y12120,Y121,250417,0
CSQ,,01:03
ZZQ,38,20
XTQ,25,6
LDQ,74,8
HHQ,298,20
YZW,125,9
KLW,149,5
GIW,171

780000Y121C0,Y121,250418,0
GIW,,17:31
ASW,103,8
UMW,171,20
XWM,97,15
QJM,69,6
KMM,180

380000Y12100,Y121,250420,0
ZZF,,11:36
XUN,263,50
WCN,173,28
CBN,81,4
YYQ,64,17
CSQ,117,10
ZZQ,38,20
XTQ,25,6
LDQ,74,8
HHQ,298,20
YZW,125,9
KLW,149

630000Y122K0,Y122,250417,0
GZQ,,10:18
YTQ,59,3
YDQ,42,20
SGQ,61,6
CZQ,105,6
HYQ,109,6
ZZQ,86,22
CSQ,55,15
YYQ,90,6
CBN,106,19
WCN,78,27
XUN,181,12
孟庙,160,30
ZZF,206,24
AYF,205,19
HDP,60,6
SJP,170,26
BDP,81,21
FTP,116,39
BJP,22,21
FUP,219,8
SHD,143

620000Y122G0,Y122,250418-19,0
XTQ,,18:00
ZZQ,43,20
CSQ,55,15
YYQ,90,6
CBN,106,19
WCN,78,27
XUN,181,12
孟庙,160,30
ZZF,206,24
AYF,205,19
HDP,60,6
SJP,170,26
BDP,81,21
FTP,116,39
BJP,22,21
SHD,370,20
HLD,90,2
JZD,41,8
SYT,206,50
抚顺北,55,5
MHL,174,10
LYL,95,6
SPT,96,5
CCT,80

710000Y122J0,Y122,250420,0
GBZ,,09:00
滩头湾,321,23
AOQ,9,20
HYQ,93,29
ZZQ,86,22
CSQ,55,15
YYQ,90,6
CBN,106,19
WCN,78,27
XUN,181,12
孟庙,160,30
ZZF,206,24
AYF,205,19
HDP,60,6
SJP,170,26
BDP,81,21
FTP,116,39
BJP,22,21
FUP,219,8
SHD,143,20
HLD,90,2
JZD,41,8
SBT,226,34
CTT,130,2
SPT,39,4
GLT,73,3
CCT,40

710000Y122I0,Y122,250421,0
GBZ,,09:00
滩头湾,321,23
AOQ,9,20
HYQ,93,29
ZZQ,86,22
CSQ,55,15
YYQ,90,6
CBN,106,15
WCN,82,27
XUN,181,12
孟庙,160,30
ZZF,206,24
AYF,205,19
HDP,60,6
SJP,170,26
BDP,81,21
FTP,116,39
BJP,22,21
SHD,370,20
HLD,90,2
JZD,41,8
SBT,226,25
KYT,115,2
SPT,63,4
GLT,73,3
CCT,40

620000Y122H0,Y122,250422,0
XTQ,,18:00
ZZQ,43,20
CSQ,55,15
YYQ,90,6
CBN,106,19
WCN,78,27
XUN,181,12
孟庙,160,30
ZZF,206,24
AYF,205,19
HDP,60,6
SJP,170,26
BDP,81,21
FTP,116,39
BJP,22,21
SHD,370,20
JZD,128,8
PVD,70,3
HCT,59,3
AST,26,3
LYT,18,3
SYT,52,8
KYT,127,3
SPT,61,4
GLT,73,3
CCT,40

630000Y122L0,Y122,250424,0
GZQ,,10:18
SGQ,185,6
CZQ,105,6
HYQ,109,6
ZZQ,86,22
CSQ,55,15
YYQ,90,6
CBN,106,19
WCN,78,27
XUN,181,12
孟庙,160,30
ZZF,206,24
AYF,205,19
HDP,60,6
SJP,170,26
BDP,81,21
FTP,116,39
BJP,22,21
FUP,219,8
SHD,143

260000Y122Y0,Y122,250607,0
BDP,,21:40
JZD,721

260000Y12210,Y122,250617,0
BDP,,21:40
BJP,177,21
FUP,219,8
SHD,143,20
JZD,133,8
SBT,226,34
CCT,291,1
VBB,230

620000Y122J0,Y122,250622,0
YYQ,,21:49
CBN,106,19
WCN,78,27
ZZF,589,24
SHD,1156

390000Y122B0,Y122,250623,0
CBN,,23:54
WCN,78,27
XUN,181,12
ZDN,88,5
LON,43,12
孟庙,12,30
ZZF,206,24
AYF,205,19
HDP,60,6
SJP,170,26
BDP,81,21
FTP,116,39
BJP,22,21
FUP,219,8
SHD,143

260000Y12220,Y122,250627,0
260000Y12230,Y122,250705,0
BDP,,21:40
BJP,177,21
FUP,219,8
SHD,143,20
JZD,133,8
SBT,226,34
CCT,291,10
VBB,221

260000Y122W0,Y123,250607,0
BDP,,21:40
BJP,177

260000Y122Z0,Y123,250607,0
BDP,,21:40
SBT,955

260000Y12200,Y123,250607,0
BDP,,21:40
CCT,1280

260000Y122V0,Y123,250607,0
BDP,,21:40
VBB,71

260000Y122X0,Y122,250607,0
BDP,,21:40
HLD,678

150000Y123D0,Y123,250614,0
SHD,,07:08
JZD,153,8
SBT,226

330000Y12410,Y124,250414,0
NDC,,12:31
JAC,97,51
DTV,143,24
ZMP,138,26
FTP,180,100
BDP,152,6
SJP,86,10
HDP,105,8
AYF,67,12
ZZF,153,27
XUN,263,50
WCN,173,28
CBN,81,4
YYQ,64,17
CSQ,117

120000Y124K0,Y124,250418,0
SYT,,06:35
LYT,61,3
AST,27,3
HCT,26,3
PVD,82,3
JZD,97,8
HLD,37,2
SZD,47,2
SHD,56,18
BJP,587,26
XUN,916

010000Y124C0,Y124,250516,0
HBB,,22:53
LLB,48,75
KLW,779,5
GIW,171

640000Y12550,Y125,250415,0
HHQ,,19:50
YZW,144,10
KLW,148,9
GIW,175,44
ASW,86

540000Y13110,Y131,250413,0
NJH,,21:35
WHH,105

380000Y15140,Y151,250414,0
JOF,,16:28
LYF,143

260000Y15130,Y151,250617,0
SJP,,06:47
XFN,1073,25
AKY,271,19
RXW,211,8
QRW,74,6
VJW,60,6
CXW,90

760000Y152S0,Y152,250412,0
CMW,,14:40
HIK,583,4
YZK,113,34
TAK,61,3
JNK,79,8
ZBK,74,6
WFK,62,5
JXK,141,6
LCK,16,13
CEK,16

380000Y152O0,Y152,250414,0
JOF,,20:41
XXF,51,30
AYF,66,4
HDP,37,6
SJP,99,8
BDP,80,6
BJP,126,25
FUP,95,24
SHD,130,17
SZD,42,3
HLD,44,2
JZD,37,8
GBD,42,2
SYT,175,29
LYT,43,3
AST,18,3
HCT,26,3
DQT,30,3
XYT,37,3
WDT,48,3
PLT,20,3
JZT,36,3
DLT,37

400000Y152G0,Y152,250416,0
LYF,,18:06
XXF,206,30
AYF,66,4
HDP,37,6
SJP,99,8
BDP,80,6
BJP,126,25
SHD,249,17
HLD,84,3
JZD,41,8
SYT,219,18
CTT,82,3
SPT,38,3
GLT,33,3
CCT,45

410000Y15200,Y152,250423,0
XAY,,11:39
WNY,38,2
SXF,146,22
LYF,142,37
XXF,206,30
AYF,66,4
HDP,37,6
SJP,99,8
BDP,80,6
BJP,126,25
FUP,95,24
SHD,130,17
JZD,147,8
SYT,200,18
CCT,203,10
VBB,219

760000Y152T0,Y152,250425,0
CMW,,15:09
IAW,148,25
WKW,131,24
CXW,49,65
VJW,86,10
QRW,29,10
RXW,47,11
SHD,484

380000Y152P0,Y152,250428,0
JOF,,20:41
XXF,51,30
AYF,66,4
HDP,37,6
SJP,99,8
BDP,80,6
BJP,126,25
FUP,95,24
SHD,130,17
HLD,89,2
JZD,37,8
GBD,42,2
PVD,24,3
HCT,72,3
AST,26,3
LYT,18,3
SYT,49,39
BXT,63,3
FHT,119,3
DUT,54

380000Y152Q0,Y152,250430,0
JOF,,20:41
XXF,51,30
AYF,66,4
HDP,37,6
SJP,99,8
BDP,80,6
BJP,126,25
FUP,95,24
SHD,130,17
HLD,89,2
JZD,37,8
PVD,68,3
HCT,72,3
AST,26,3
LYT,18,3
SYT,49,12
KYT,64,3
SPT,60,3
GLT,33,3
CCT,44,24
JLL,100

760000Y152U0,Y152,250505,0
CMW,,15:48
PYW,11,31
IAW,180,6
WKW,76,5
CXW,48,50
VJW,137,8
QRW,60,16
RXW,124,15
AKY,169,23
CAY,146,6
LYF,430,37
JOF,159

380000Y152R0,Y152,250506,0
ZZF,,20:42
XXF,65,15
AYF,66,4
HDP,37,6
SJP,99,8
FUP,332,24
VBB,952

380000Y152S0,Y152,250507,0
JOF,,20:41
BJP,513,25
VBB,1071

410000Y15210,Y152,250513,0
XAY,,11:39
WNY,38,2
SXF,146,22
LYF,142,37
XXF,206,30
AYF,66,4
HDP,37,6
SJP,99,8
BDP,80,6
BJP,126,25
FUP,95,24
SHD,130,17
JZD,147,8
SYT,200,18
CCT,203,10
VBB,219

380000Y152T0,Y152,250515,0
JOF,,20:41
XXF,51,30
SJP,212,8
BJP,212,25
SHD,249

410000Y15230,Y152,250527,0
XAY,,11:39
WNY,38,2
SXF,146,22
LYF,142,37
XXF,206,30
AYF,66,4
HDP,37,6
SJP,99,8
BDP,80,6
BJP,126,25
FUP,95,24
SHD,130

770000Y152M0,Y152,250604,0
CXW,,18:11
VJW,266,9
QRW,30,7
RXW,130,11
AKY,168,26
XFN,330,25
SHD,1375

380000Y152U0,Y152,250609,0
JOF,,20:41
XXF,51,30
SJP,212,8
BJP,212,25
SHD,249

410000Y15240,Y152,250610,0
XAY,,11:39
WNY,38,2
SXF,146,22
LYF,142,37
XXF,206,30
AYF,66,4
HDP,37,6
SJP,99,8
BDP,80,6
BJP,126,25
FUP,95,24
SHD,130

7m0000Y15210,Y152,250611,0
NCW,,23:30
RXW,123,11
AKY,168,26
XFN,330,25
GLF,389,44
XXF,206,30
AYF,66,4
HDP,37,6
SJP,99,8
BDP,80,6
BJP,126,25
FUP,95,24
SHD,130

760000Y152V0,Y152,250614,0
CMW,,15:48
IAW,222,6
WKW,76,5
CXW,48,50
VJW,137,8
QRW,60,16
RXW,124,15
AKY,169,23
CAY,146,6
LYF,430,37
XXF,206,30
SHD,706

410000Y15250,Y152,250621,0
XAY,,11:39
WNY,38,2
SXF,146,22
LYF,142,37
XXF,206,30
AYF,66,4
HDP,37,6
SJP,99,8
BDP,80,6
BJP,126,25
FUP,95,24
SHD,130

380000Y152V0,Y152,250629,0
JOF,,20:41
XXF,51,30
AYF,66,4
HDP,37,6
SJP,99,8
BJP,212,25
SHD,249

010000Y15430,Y154,250420-21,0
VBB,,00:55
CCT,188,24
SBT,264,21
LYF,579

120000Y154K0,Y151,250508,0
SBT,,09:12
BJP,950,78
BDP,157,6
XXF,498,45
GLF,257,25
XFN,352,25
AKY,271,19
RXW,211,8
QRW,61,19
VJW,29,37
CXW,85,51
WKW,47,14
IAW,80,5
CMW,368

120000Y154L0,Y151,250526,0
SBT,,09:12
WNY,881,10
CAY,107,6
AKY,160,8
RXW,206,27
QRW,46,4
VJW,29,3
CXW,91,37
TVW,76,5
IAW,54,15
PYW,92,15
CMW,12

120000Y154M0,Y151,250612,0
120000Y154N0,Y151,250615,0
SBT,,09:12
BDP,1185,6
SJP,86

150000Y154H0,Y151,250628,0
PVD,,13:38
JZD,69,8
SHD,196,29
XXF,1121,45
WNY,587,10
CAY,86,6
AKY,181,8
RXW,206,27
QRW,46,4
VJW,29,3
CXW,91,37
TVW,76,5
IAW,54,15
CMW,119

630000Y15820,Y158,250419,0
GZQ,,15:33
